key,bid,ask,strike,itype,adjtheor,ivbid,ivask,ivaverage,pos.position,pos.startofdaypos,pos.premium,pos.price,pos.marketvalue,utotal.premium,utotal.yesterdaypl,midpoint_price,expiry_date,vtexp,calc_vol,implied_vol,delta_F,delta_y,gamma_F,gamma_y,vega_price,vega_y,theta_F,volga_price,vanna_F_price,charm_F,speed_F,color_F,ultima,zomma,greek_calc_success,greek_calc_error,model_version
XCME.VY2.14JUL25.110:25.C,0.578125,0.59375,110.25,C,,393.4638882,487.6231469,442.6798059,0,0,0.0,,,110725927,0,0.5859375,14JUL25,0.016424162257495593,4.656866742945064,4.656866742945064,0.8097730324587619,51.015701044901995,0.4550273149584399,5.2070501493968475,0.03480282561222119,2.192578013569935,-19.57918242129699,5.748830613132676,-51.1456250137257,-7250.852629176246,154.31286023189426,-27102.387568967715,8850.927868206112,-6946.709864735651,True,,bachelier_v1.0
XCME.VY2.14JUL25.110:25.P,0.046875,0.078125,110.25,P,,418.7436161,508.9972975,465.569012,0,0,0.0,,,110725927,0,0.0625,14JUL25,0.016424162257495593,4.656866742945064,4.656866742945064,-0.19022696754123813,-11.984298955098003,0.4550273149584399,5.2070501493968475,0.03480282561222119,2.192578013569935,-19.57918242129699,5.748830613132676,-51.1456250137257,-7250.852629176246,154.31286023189426,-27102.387568967715,8850.927868206112,-6946.709864735651,True,,bachelier_v1.0
XCME.VY2.14JUL25.110:5.C,0.375,0.40625,110.5,C,,411.910218,480.459157,446.6988503,0,0,0.0,,,110725927,0,0.390625,14JUL25,0.016424162257495593,4.465989097315189,4.465989097315189,0.6835851826943551,43.065866509744374,0.6218540116525224,5.339196339565153,0.045613072331141945,2.8736235568619426,-24.608957765548475,2.3311449181608843,-38.07403077035234,-5176.465126360866,400.59775168558633,-25068.546981359785,11581.056361656472,-6425.408911552731,True,,bachelier_v1.0
XCME.VY2.14JUL25.110:5.P,0.109375,0.140625,110.5,P,,429.2840744,497.3393104,463.5790036,0,0,0.0,,,110725927,0,0.125,14JUL25,0.016424162257495593,4.636546969748883,4.636546969748883,-0.3226957721729189,-20.329833646893892,0.6039357302274627,5.2416986701465405,0.04599055121323566,2.8974047264338467,-25.760216882997018,2.100475141988336,-35.61673747974903,-5027.3089624010045,368.6674575920069,-23590.08348586828,10175.269221077706,-6046.458646649058,True,,bachelier_v1.0
XCME.VY2.14JUL25.110:75.C,0.234375,0.25,110.75,C,,435.081374,465.655165,450.3686243,0,0,0.0,,,110725927,0,0.2421875,14JUL25,0.016424162257495593,4.504043363175643,4.504043363175643,0.5161941386267448,32.52023073348492,0.6905702816517785,4.908888830108237,0.051085032582465176,3.2183570526953065,-27.796010975113738,0.01869929911861586,-3.593491374559484,-492.7265306584208,48.49692659585334,-2559.436094022795,1260.9572883848953,-656.0182167443572,True,,bachelier_v1.0
XCME.VY2.14JUL25.110:75.P,0.21875,0.234375,110.75,P,,450.3686243,480.9410651,465.655165,1,1,227.0,0.2265625,226.5625,110725927,0,0.2265625,14JUL25,0.016424162257495593,4.6569705089018525,4.6569705089018525,-0.48433737192729853,-30.513254431419806,0.6679286718972757,4.816791936665633,0.0510877529689444,3.218528437043497,-28.741307791703807,0.01691786992058171,-3.361536908526368,-476.5715901414706,43.88144258456092,-2394.313384793422,1103.44492749255,-613.6950247312319,True,,bachelier_v1.0
XCME.VY2.14JUL25.111.C,0.125,0.15625,111.0,C,,430.1297307,495.9391882,463.1952373,0,0,0.0,,,110725927,0,0.140625,14JUL25,0.016424162257495593,4.632912469547248,4.632912469547248,0.35138427186820465,22.13720912769689,0.624735270286188,3.9553882296123404,0.047537172592300794,2.99484187331495,-26.605638080926315,1.4940457335681527,30.551318550606386,4308.943812632462,-343.044066237651,20715.182726011906,-9173.19623992818,5309.582553433667,True,,bachelier_v1.0
XCME.VY2.14JUL25.111.P,0.359375,0.375,111.0,P,,446.8232618,479.5672128,463.1952373,0,0,0.0,,,110725927,0,0.3671875,14JUL25,0.016424162257495593,4.632912469547248,4.632912469547248,-0.6486157281317954,-40.86279087230311,0.624735270286188,3.9553882296123404,0.047537172592300794,2.99484187331495,-26.605638080926315,1.4940457335681527,30.551318550606386,4308.943812632462,-343.044066237651,20715.182726011906,-9173.19623992818,5309.582553433667,True,,bachelier_v1.0
XCME.VY2.14JUL25.111:25.C,0.0625,0.078125,111.25,C,,439.7338399,482.0652837,461.2101907,0,0,0.0,,,110725927,0,0.0703125,14JUL25,0.016424162257495593,4.613264657913212,4.613264657913212,0.21010278325958776,13.23647534535403,0.4876079547848884,2.8177476622314908,0.036945570675070975,2.3275709525294714,-20.59003032423701,5.203478591837513,50.37119766228356,7074.2014816044175,-232.8525123296589,28121.812374330657,-10035.459026087241,7208.002281639889,True,,bachelier_v1.0
XCME.VY2.14JUL25.111:25.P,0.546875,0.5625,111.25,P,,417.4838598,502.5305847,461.2101907,0,0,0.0,,,110725927,0,0.5546875,14JUL25,0.016424162257495593,4.821767064774413,4.821767064774413,-0.7797084364238563,-49.12163149470295,0.47952477429198825,2.8284583961847045,0.03797523784724972,2.392439984376732,-22.120399465229408,4.684231259643117,47.39414454879254,6956.930943136324,-242.5181064231768,27078.693221738322,-9109.562690403929,6940.636681876096,True,,bachelier_v1.0
XCME.WY2.09JUL25.110:25.C,0.515625,0.546875,110.25,C,,,663.7854635,567.6509986,0,0,0.0,,,110725927,0,0.53125,09JUL25,0.004519400352733686,4.894287028071942,4.894287028071942,0.9441807052459613,59.48338443049556,0.34206497261444274,5.323214838339761,0.007566218087214583,0.47667173949451874,-16.2576188937736,3.9125454946330236,-36.58339469587816,-19809.003421722664,-2531.933532583537,-28243.93612930572,-19621.269148885236,-3797.481125341231,True,,bachelier_v1.0
XCME.WY2.09JUL25.110:25.P,0.0069999,0.015625,110.25,P,,475.4248371,571.2186221,528.0660818,200,200,2199.9999999,0.0113125,2262.4999999,110725927,0,0.01131245,09JUL25,0.004519400352733686,,,,,,,,,,,,,,,,,False,Market price 0.011312 below minimum safeguard 0.015625,
XCME.WY2.09JUL25.110:5.C,0.296875,0.3125,110.5,C,,324.2590835,511.8235582,427.7863108,0,0,0.0,,,110725927,0,0.3046875,09JUL25,0.004519400352733686,4.56040294614108,4.56040294614108,0.8137757890194925,51.26787470822803,0.8742392464613191,6.887713883086844,0.0180183214994454,1.1351542544650601,-36.07498819781911,3.1429683906375474,-52.418568441752726,-26447.06988723305,520.1616513025582,-190172.67394487187,63694.989512474385,-25569.281015049342,True,,bachelier_v1.0
XCME.WY2.09JUL25.110:5.P,0.03125,0.046875,110.5,P,,451.9805491,533.2109527,493.7548539,-100,-100,-3900.0,0.0390625,-3906.25,110725927,0,0.0390625,09JUL25,0.004519400352733686,4.979634999848675,4.979634999848675,-0.20701898650264172,-13.04219614966643,0.853683237765338,6.718789027379532,0.019212110682537146,1.2103629729998402,-42.00115556007597,2.5740553536606186,-46.87673099204123,-25825.21928880051,693.2563134985998,-179965.0218867694,54589.269207115205,-24196.8318688953,True,,bachelier_v1.0
XCME.WY2.09JUL25.110:75.C,0.125,0.140625,110.75,C,,427.6582915,485.9765269,456.8210644,0,0,0.0,,,110725927,0,0.1328125,09JUL25,0.004519400352733686,4.501647464585966,4.501647464585966,0.5308656547129346,33.44453624691487,1.314303761348888,7.446107378588063,0.026739177688916756,1.6845681944017559,-52.84552014808937,0.03562668044247631,-6.842826909247484,-3407.973625083016,334.32631586052827,-33716.03046822823,16604.416732276884,-4533.220466805875,True,,bachelier_v1.0
XCME.WY2.09JUL25.110:75.P,0.109375,0.125,110.75,P,,443.6607661,501.9713614,472.8193505,0,0,0.0,,,110725927,0,0.1171875,09JUL25,0.004519400352733686,4.7937682086787134,4.7937682086787134,-0.471011802983084,-29.67374358793429,1.2346506750544644,7.122078956762217,0.02674865469035405,1.685165245492305,-56.29471484467786,0.02951294894220059,-6.036404752361782,-3201.434143700677,277.1515755112762,-29749.66137895582,12922.932063439826,-3999.930358667568,True,,bachelier_v1.0
XCME.WY2.09JUL25.111.C,0.03125,0.046875,111.0,C,,410.1697228,488.1126754,450.0963893,0,0,0.0,,,110725927,0,0.0390625,09JUL25,0.004519400352733686,4.46576609562033,4.46576609562033,0.225226341012356,14.189259483778429,0.9995524952327144,4.913174485830538,0.020173553064828178,1.2709338430841752,-39.55186945102271,2.572703395827966,50.71047326532776,25054.33182791391,-1081.636598647767,202833.56721802033,-80588.96230112604,27271.575731147856,True,,bachelier_v1.0
XCME.WY2.09JUL25.111.P,0.265625,0.28125,111.0,P,,346.7384655,508.3362729,432.3624226,0,0,0.0,,,110725927,0,0.2734375,09JUL25,0.004519400352733686,4.844475539528278,4.844475539528278,-0.756681026231645,-47.67090465259364,0.96168798511492,4.838879302748208,0.02105531643986398,1.3264849357114308,-44.781350694123816,2.103375019901646,44.97544313100504,24105.237102507057,-1060.0796899303127,186227.26571200317,-65565.05970190417,25038.80915632923,True,,bachelier_v1.0
XCME.WY2.09JUL25.111:25.C,0.0069999,0.015625,111.25,C,,446.5489986,539.0404265,497.6885466,0,0,0.0,,,110725927,0,0.01131245,09JUL25,0.004519400352733686,,,,,,,,,,,,,,,,,False,Market price 0.011312 below minimum safeguard 0.015625,
XCME.WY2.09JUL25.111:25.P,0.484375,0.5,111.25,P,,,574.7330259,461.659019,0,0,0.0,,,110725927,0,0.4921875,09JUL25,0.004519400352733686,5.359201375663807,5.359201375663807,-0.9070415513711219,-57.143617736380676,0.46166960088961606,2.2227921301721745,0.011181811592568501,0.7044541303318155,-26.308791249939492,3.6506555432200902,41.05358312771108,24341.10744812371,1270.7099120133162,84473.567979199,-2656.149601797656,11357.722185839084,True,,bachelier_v1.0
XCME.WY3.16JUL25.110:25.C,0.640625,0.65625,110.25,C,,500.1968363,531.028464,515.6244128,0,0,0.0,,,110725927,0,0.6484375,16JUL25,0.02436067019400353,5.1571186045538795,5.1571186045538795,0.7422504540048553,46.76177860230589,0.4011706864556572,4.7096983613628955,0.050399420543385,3.175163494233255,-21.16961180169441,4.1328021871860825,-40.718043794107814,-4309.975454684378,187.046698775618,-13799.273351250764,4409.108928696899,-4307.554981218171,True,,bachelier_v1.0
XCME.WY3.16JUL25.110:25.P,0.125,0.140625,110.25,P,,515.6244128,546.2566068,531.028464,0,0,0.0,,,110725927,0,0.1328125,16JUL25,0.02436067019400353,5.3111814623058855,5.3111814623058855,-0.2638778660075627,-16.624305558476447,0.3942714489884749,4.6565763438034935,0.051012393477455814,3.2137807890797165,-22.067191920976043,3.8295056571185757,-38.856978064971834,-4235.853528173973,180.5809573311623,-13292.105892572297,4047.42134542749,-4149.238549813891,True,,bachelier_v1.0
XCME.WY3.16JUL25.110:5.C,0.46875,0.484375,110.5,C,,503.0814935,529.5316721,516.2628375,0,0,0.0,,,110725927,0,0.4765625,16JUL25,0.02436067019400353,5.163504428015504,5.163504428015504,0.6328037283519148,39.86663488617064,0.46732999028902544,4.512608390535184,0.05878377037021642,3.7033775333236343,-24.72192151509983,1.3105412465821324,-24.74783279478418,-2622.7838397301216,174.09626498838998,-9388.616501532584,3384.097075568422,-2930.7327095059063,True,,bachelier_v1.0
XCME.WY3.16JUL25.110:5.P,0.203125,0.21875,110.5,P,,516.2628375,542.7642089,529.5316721,0,0,0.0,,,110725927,0,0.2109375,16JUL25,0.02436067019400353,5.296215077063847,5.296215077063847,-0.37040285972742115,-23.335380162827533,0.45691944555764474,4.457821268563123,0.05895144930567652,3.7139413062576208,-25.4296469832344,1.217936270068706,-23.590226053269156,-2564.3570127521093,162.83596049822827,-8967.126382160035,3078.4836172294677,-2799.1611537418557,True,,bachelier_v1.0
XCME.WY3.16JUL25.110:75.C,0.328125,0.34375,110.75,C,,507.8428482,532.9458963,520.3943722,0,0,0.0,,,110725927,0,0.3359375,16JUL25,0.02436067019400353,5.204784402830389,5.204784402830389,0.511508368063172,32.22502718797983,0.4908874777631306,4.096667545107188,0.06224062288417001,3.9211592417027106,-26.384988315744675,0.009954032051561902,-2.2104998727357077,-236.1424207225919,17.41954728023144,-871.8211232906539,321.73726608721273,-272.14602731393,True,,bachelier_v1.0
XCME.WY3.16JUL25.110:75.P,0.3125,0.328125,110.75,P,,495.2913241,545.4974204,520.3943722,0,0,0.0,,,110725927,0,0.3203125,16JUL25,0.02436067019400353,5.330304087690111,5.330304087690111,-0.48876256207357105,-30.792041410634976,0.47933718930920355,4.049686543659231,0.06224182853637994,3.921235197791936,-27.02181771633445,0.00926743873436525,-2.1076593735767366,-230.58613094314342,16.218638412615928,-831.2715693367059,292.4987643393783,-259.48815550616035,True,,bachelier_v1.0
XCME.WY3.16JUL25.111.C,0.21875,0.234375,111.0,C,,512.9135056,538.8116413,525.7917617,0,0,0.0,,,110725927,0,0.2265625,16JUL25,0.02436067019400353,5.258809549620572,5.258809549620572,0.39126258933762165,24.649543128270164,0.4678784328220388,3.500312375088683,0.05993902878081083,3.7761588131910826,-25.673044638258755,0.8684287591214515,20.157358131345795,2175.714103759271,-145.35783443030408,7750.300672270832,-2730.5693318517524,2419.319149421209,True,,bachelier_v1.0
XCME.WY3.16JUL25.111.P,0.4375,0.46875,111.0,P,,499.7574415,551.8087232,525.7917617,0,0,0.0,,,110725927,0,0.453125,16JUL25,0.02436067019400353,5.258809549620572,5.258809549620572,-0.6087374106623784,-38.35045687172984,0.4678784328220388,3.500312375088683,0.05993902878081083,3.7761588131910826,-25.673044638258755,0.8684287591214515,20.157358131345795,2175.714103759271,-145.35783443030408,7750.300672270832,-2730.5693318517524,2419.319149421209,True,,bachelier_v1.0
XCME.WY3.16JUL25.111:25.C,0.140625,0.15625,111.25,C,,521.5378288,551.0442776,536.35672,0,0,0.0,,,110725927,0,0.1484375,16JUL25,0.02436067019400353,5.364473107077248,5.364473107077248,0.28461764269555034,17.93091148981967,0.40521970229575055,2.803711097733146,0.05295498602166798,3.336164119365083,-23.137379055113172,3.1979829131672397,35.99841224304936,3963.612512246358,-186.2246025556478,12668.10055723671,-3903.683886394196,3954.450228565955,True,,bachelier_v1.0
XCME.WY3.16JUL25.111:25.P,0.609375,0.640625,111.25,P,,506.5732781,565.6128648,536.35672,0,0,0.0,,,110725927,0,0.625,16JUL25,0.02436067019400353,5.364473107077246,5.364473107077246,-0.7153823573044498,-45.069088510180336,0.40521970229575066,2.803711097733146,0.05295498602166798,3.336164119365083,-23.13737905511316,3.197982913167243,35.99841224304939,3963.61251224636,-186.22460255564792,12668.100557236721,-3903.6838863942007,3954.4502285659582,True,,bachelier_v1.0
XCME.ZN,,,,N,,,,,0,0,0.0,,,110725927,0,,,,,,,,,,,,,,,,,,,,False,,
XCME.ZN.SEP25,110.765625,110.78125,,F,,,,,1000,1000,110719000.0,110.7734375,110773437.5,110725927,0,110.7734375,SEP25,,,,,,,,,,,,,,,,,,False,,
XCME.ZN2.11JUL25.110:25.C,0.546875,0.578125,110.25,C,,391.2030125,506.5873294,452.5495356,0,0,0.0,,,110725927,0,0.5625,11JUL25,0.01286926807760141,4.445297580647613,4.445297580647613,0.8503592510976341,53.572632819150954,0.4616144450815784,5.4036565871388476,0.02640791280730357,1.6636985068601249,-18.098831318378366,6.400403857740209,-54.35548615446964,-9387.7254572827,-73.53434826309994,-35790.943051270166,10149.51952424517,-8120.449338172804,True,,bachelier_v1.0
XCME.ZN2.11JUL25.110:25.P,0.03125,0.046875,110.25,P,,409.146752,467.9551455,439.5899427,100,100,3900.0,0.0390625,3906.25,110725927,0,0.0390625,11JUL25,0.01286926807760141,4.4452975806476145,4.4452975806476145,-0.1496407489023659,-9.427367180849052,0.46161444508157845,5.4036565871388476,0.026407912807303587,1.663698506860126,-18.09883131837838,6.400403857740206,-54.355486154469624,-9387.725457282702,-73.53434826309906,-35790.94305127016,10149.519524245168,-8120.449338172806,True,,bachelier_v1.0
XCME.ZN2.11JUL25.110:5.C,0.359375,0.375,110.5,C,,429.0417623,468.4872539,448.8650343,0,0,0.0,,,110725927,0,0.3671875,11JUL25,0.01286926807760141,4.455973999053288,4.455973999053288,0.7057209827826159,44.4604219153048,0.6817934405060917,5.6700662930556645,0.03909752934773608,2.463144348907373,-26.860097093046917,2.5673416825530824,-41.83774275343454,-7243.1428409225855,516.1021816346353,-38793.55793679554,17549.76823590958,-8801.699397022176,True,,bachelier_v1.0
XCME.ZN2.11JUL25.110:5.P,0.09375,0.109375,110.5,P,,439.9937058,479.146272,459.7966655,0,0,0.0,,,110725927,0,0.1015625,11JUL25,0.01286926807760141,4.654545267459814,4.654545267459814,-0.30228150150786426,-19.04373459499545,0.6607297027927251,5.552853884051297,0.03957809957375087,2.493420273146305,-28.40192727356743,2.280265746391839,-38.815451934788946,-7019.368817945199,474.22520359751525,-36315.981497967114,15205.429766871977,-8239.572997498799,True,,bachelier_v1.0
XCME.ZN2.11JUL25.110:75.C,0.203125,0.21875,110.75,C,,423.6424707,457.9608355,440.8021274,0,0,0.0,,,110725927,0,0.2109375,11JUL25,0.01286926807760141,4.397078151894399,4.397078151894399,0.5187378805953529,32.68048647750723,0.798894738696981,5.349512316388799,0.045207198378382385,2.8480534978380905,-30.64695946349413,0.022697799838012137,-4.258303989921937,-727.4732069183967,75.08596671375977,-4371.972623095582,2259.587976007618,-991.9376011654496,True,,bachelier_v1.0
XCME.ZN2.11JUL25.110:75.P,0.1875,0.203125,110.75,P,,433.0952467,467.4125979,450.2543669,0,0,0.0,,,110725927,0,0.1953125,11JUL25,0.01286926807760141,4.569886324730879,4.569886324730879,-0.4819701917404431,-30.364122079647913,0.7687478590684875,5.2268854473329665,0.045210901216020304,2.8482867766092794,-31.854014779659934,0.020220677145476654,-3.9426643611269108,-700.0214712395597,66.90244704321981,-4048.1286892886405,1937.079524678391,-918.4620782046057,True,,bachelier_v1.0
XCME.ZN2.11JUL25.111.C,0.09375,0.125,111.0,C,,409.6972002,485.6568669,448.1772268,0,0,0.0,,,110725927,0,0.109375,11JUL25,0.01286926807760141,4.482075265745309,4.482075265745309,0.327948006209284,20.660724391184893,0.7104606110918967,4.197199791502731,0.04098009849994548,2.5817462054965654,-28.318337865005724,1.8153391387702171,35.91276867452196,6253.802905880118,-498.99225880459045,34456.52054806508,-15984.59788119906,7817.688097222212,True,,bachelier_v1.0
XCME.ZN2.11JUL25.111.P,0.328125,0.34375,111.0,P,,420.3240937,495.9799751,458.500335,0,0,0.0,,,110725927,0,0.3359375,11JUL25,0.01286926807760141,4.48207526574531,4.48207526574531,-0.672051993790716,-42.339275608815115,0.7104606110918967,4.197199791502731,0.04098009849994548,2.5817462054965654,-28.318337865005727,1.815339138770217,35.912768674521956,6253.802905880118,-498.9922588045902,34456.52054806507,-15984.59788119905,7817.688097222211,True,,bachelier_v1.0
XCME.ZN2.11JUL25.111:25.C,0.046875,0.0625,111.25,C,,444.57705,495.7829879,471.0297163,0,0,0.0,,,110725927,0,0.0546875,11JUL25,0.01286926807760141,4.717418231311982,4.717418231311982,0.186596182891567,11.75555952216872,0.5014520823837676,2.773967283125755,0.030443015441180984,1.917909972794402,-22.14153189764547,5.117530122174994,50.65763650651604,9284.6483797684,-172.7197381363547,38289.974401574946,-12004.049630782161,8687.443548009234,True,,bachelier_v1.0
XCME.ZN2.11JUL25.111:25.P,0.515625,0.546875,111.25,P,,404.0023643,509.4186951,459.136066,0,0,0.0,,,110725927,0,0.53125,11JUL25,0.01286926807760141,4.717418231311983,4.717418231311983,-0.8134038171084329,-51.24444047783127,0.5014520823837676,2.7739672831257556,0.03044301544118099,1.9179099727944025,-22.14153189764548,5.117530122174992,50.65763650651603,9284.6483797684,-172.71973813635503,38289.97440157494,-12004.049630782158,8687.443548009232,True,,bachelier_v1.0
XCME.ZN3.18JUL25.110:25.C,0.671875,0.703125,110.25,C,,487.4511257,537.9384747,512.8689434,0,0,0.0,,,110725927,0,0.6875,18JUL25,0.032710537918871255,5.101475941053613,5.101475941053613,0.7147502968254834,45.02926870000545,0.36811376586189354,4.462994783372885,0.06142788851346493,3.869956976348291,-19.00829693850368,3.87543126792999,-37.770353431979444,-2945.29777829138,153.4952051638884,-8549.186837959294,2915.6207350801874,-3092.4212374737986,True,,bachelier_v1.0
XCME.ZN3.18JUL25.110:25.P,0.15625,0.171875,110.25,P,,494.5880319,519.8185675,507.1968027,0,0,0.0,,,110725927,0,0.1640625,18JUL25,0.032710537918871255,5.1014759410536135,5.1014759410536135,-0.2852497031745167,-17.970731299994554,0.36811376586189354,4.462994783372885,0.061427888513464944,3.8699569763482917,-19.00829693850369,3.8754312679299887,-37.77035343197944,-2945.29777829138,153.49520516388833,-8549.18683795929,2915.6207350801865,-3092.421237473798,True,,bachelier_v1.0
XCME.ZN3.18JUL25.110:5.C,0.5,0.53125,110.5,C,,481.7993146,526.9084631,504.5123498,0,0,0.0,,,110725927,0,0.515625,18JUL25,0.032710537918871255,5.02572841579399,5.02572841579399,0.6182263689096753,38.948261241309545,0.41948477458976435,4.261485819767411,0.06896089745389732,4.344536539595531,-21.022467917198743,1.24175043161432,-22.823132999272374,-1753.3014641394002,126.26793209630286,-5612.193834282703,2154.091800678748,-2030.0489076804502,True,,bachelier_v1.0
XCME.ZN3.18JUL25.110:5.P,0.234375,0.265625,110.5,P,,488.0630578,533.1046482,510.6082908,0,0,0.0,,,110725927,0,0.25,18JUL25,0.032710537918871255,5.138904362517353,5.138904362517353,-0.3843022742849018,-24.211043279948814,0.41105573741424983,4.217410669800571,0.06909695924531485,4.353108432454835,-21.538291408403637,1.1637931405166115,-21.8719877371194,-1718.0710002076216,118.85374949480402,-5385.595042161328,1979.816709526456,-1948.083344121739,True,,bachelier_v1.0
XCME.ZN3.18JUL25.110:75.C,0.375,0.390625,110.75,C,,504.4956761,526.0990451,515.2974062,0,0,0.0,,,110725927,0,0.3828125,18JUL25,0.032710537918871255,5.141523390694805,5.141523390694805,0.5100540192464569,32.13340321252679,0.428880659454036,3.844454218208188,0.07213000528076094,4.544190332687939,-22.495184390212298,0.008912004565577706,-1.9550412770942576,-153.64911578165862,11.617172864693046,-495.59131630026917,187.43387139267054,-179.26583436330378,True,,bachelier_v1.0
XCME.ZN3.18JUL25.110:75.P,0.34375,0.375,110.75,P,,488.8497893,532.0567052,510.4534352,0,0,0.0,,,110725927,0,0.359375,18JUL25,0.032710537918871255,5.141523390694805,5.141523390694805,-0.4899459807535431,-30.866596787473217,0.428880659454036,3.844454218208188,0.07213000528076094,4.544190332687939,-22.495184390212298,0.008912004565577706,-1.9550412770942576,-153.64911578165862,11.617172864693046,-495.59131630026917,187.43387139267054,-179.26583436330378,True,,bachelier_v1.0
XCME.ZN3.18JUL25.111.C,0.265625,0.28125,111.0,C,,510.6464038,532.7613075,521.6444357,0,0,0.0,,,110725927,0,0.2734375,18JUL25,0.032710537918871255,5.209828354798685,5.209828354798685,0.40499157100076777,25.51446897304837,0.41132812962397,3.3335259446807615,0.07009701298011974,4.416111817747543,-22.151579796425768,0.7778890122512601,17.887639096995116,1424.4878760334748,-98.89584522439027,4447.965973705979,-1606.9273563277875,1608.923129340865,True,,bachelier_v1.0
XCME.ZN3.18JUL25.111.P,0.484375,0.515625,111.0,P,,494.4174015,538.8871942,516.6546262,0,0,0.0,,,110725927,0,0.5,18JUL25,0.032710537918871255,5.2098283547986854,5.2098283547986854,-0.5950084289992321,-37.48553102695163,0.4113281296239699,3.3335259446807615,0.07009701298011974,4.416111817747543,-22.151579796425768,0.7778890122512596,17.88763909699511,1424.4878760334745,-98.89584522439023,4447.965973705978,-1606.9273563277861,1608.9231293408643,True,,bachelier_v1.0
XCME.ZN3.18JUL25.111:25.C,0.171875,0.1875,111.25,C,,501.0354239,525.7081023,513.4111751,0,0,0.0,,,110725927,0,0.1796875,18JUL25,0.032710537918871255,5.1306935691160245,5.1306935691160245,0.3037762058616222,19.1379009692822,0.3768049349362749,2.771398851380888,0.06323832311651566,3.9840143563404866,-19.680593898030615,3.2509041013429076,34.99938154297278,2744.8509445326326,-153.5391938063007,8093.826761049591,-2793.948744105882,2927.7078911376466,True,,bachelier_v1.0
XCME.ZN3.18JUL25.111:25.P,0.65625,0.671875,111.25,P,,507.8714852,532.4591386,520.2029318,0,0,0.0,,,110725927,0,0.6640625,18JUL25,0.032710537918871255,5.25385090467599,5.25385090467599,-0.692001468324646,-43.5960925044527,0.37022742145521886,2.7630264687922503,0.06362591082526192,4.008432381991501,-20.2765253064952,3.0461607985884425,33.58232061367065,2696.9367788272225,-146.2572480134771,7800.80749212507,-2580.4519580862557,2821.7166398775994,True,,bachelier_v1.0
